-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40,-30,5,40
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
